post_id,date,sentence_id,token_id,sentence_text,word,lemma,pos,lemma_p
35,2019-07-24,1,8,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",",",",",PUNCT,",_PUNCT"
35,2019-07-24,1,9,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",his,his,PRON,his_PRON
35,2019-07-24,1,10,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",band,band,NOUN,band_NOUN
35,2019-07-24,1,11,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",of,of,ADP,of_ADP
35,2019-07-24,1,12,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",18,18,NUM,18_NUM
35,2019-07-24,1,13,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",Angry,angry,ADJ,angry_ADJ
35,2019-07-24,1,14,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",Democrats,Democrats,PROPN,Democrats_PROPN
35,2019-07-24,1,15,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",spend,spend,VERB,spend_VERB
35,2019-07-24,1,16,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",any,any,DET,any_DET
35,2019-07-24,1,17,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",time,time,NOUN,time_NOUN
35,2019-07-24,1,18,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",investigating,investigate,VERB,investigate_VERB
35,2019-07-24,1,19,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",Crooked,Crooked,PROPN,Crooked_PROPN
35,2019-07-24,1,20,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",Hillary,Hillary,PROPN,Hillary_PROPN
35,2019-07-24,1,21,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",Clinton,Clinton,PROPN,Clinton_PROPN
35,2019-07-24,1,22,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",",",",",PUNCT,",_PUNCT"
35,2019-07-24,1,23,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",Lyin,Lyin,PROPN,Lyin_PROPN
35,2019-07-24,1,24,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",’,',PUNCT,'_PUNCT
35,2019-07-24,1,25,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",&,&,CCONJ,&_CCONJ
35,2019-07-24,1,26,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",amp,amp,PROPN,amp_PROPN
35,2019-07-24,1,27,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",",",",",PUNCT,",_PUNCT"
35,2019-07-24,1,28,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",Leakin,Leakin,PROPN,Leakin_PROPN
35,2019-07-24,1,29,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",’,',PUNCT,'_PUNCT
35,2019-07-24,1,30,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",James,James,PROPN,James_PROPN
35,2019-07-24,1,31,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",Comey,Comey,PROPN,Comey_PROPN
35,2019-07-24,1,32,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",",",",",PUNCT,",_PUNCT"
35,2019-07-24,1,33,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",Lisa,Lisa,PROPN,Lisa_PROPN
35,2019-07-24,1,34,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",Page,Page,PROPN,Page_PROPN
35,2019-07-24,1,35,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",and,and,CCONJ,and_CCONJ
35,2019-07-24,1,36,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",her,her,PRON,her_PRON
35,2019-07-24,1,37,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",Psycho,Psycho,PROPN,Psycho_PROPN
35,2019-07-24,1,38,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",lover,lover,PROPN,lover_PROPN
35,2019-07-24,1,39,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",",",",",PUNCT,",_PUNCT"
35,2019-07-24,1,40,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",Peter,Peter,PROPN,Peter_PROPN
35,2019-07-24,1,41,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",S,S,PROPN,S_PROPN
35,2019-07-24,1,42,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",",",",",PUNCT,",_PUNCT"
35,2019-07-24,1,43,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",Andy,Andy,PROPN,Andy_PROPN
35,2019-07-24,1,44,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",McCabe,McCabe,PROPN,McCabe_PROPN
35,2019-07-24,1,45,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",",",",",PUNCT,",_PUNCT"
35,2019-07-24,1,46,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",the,the,DET,the_DET
35,2019-07-24,1,47,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",beautiful,beautiful,ADJ,beautiful_ADJ
35,2019-07-24,1,48,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",Ohr,Ohr,PROPN,Ohr_PROPN
35,2019-07-24,1,49,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",family,family,NOUN,family_NOUN
35,2019-07-24,1,50,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",",",",",PUNCT,",_PUNCT"
35,2019-07-24,1,51,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",Fusion,fusion,NOUN,fusion_NOUN
35,2019-07-24,1,52,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",GPS,GPS,PROPN,GPS_PROPN
35,2019-07-24,1,53,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",",",",",PUNCT,",_PUNCT"
35,2019-07-24,1,54,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",and,and,CCONJ,and_CCONJ
35,2019-07-24,1,55,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",many,many,ADJ,many_ADJ
35,2019-07-24,1,56,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",more,more,ADJ,more_ADJ
35,2019-07-24,1,57,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",",",",",PUNCT,",_PUNCT"
35,2019-07-24,1,58,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?", , ,SPACE, _SPACE
35,2019-07-24,1,59,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",including,include,VERB,include_VERB
35,2019-07-24,1,60,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",HIMSELF,himself,PRON,himself_PRON
35,2019-07-24,1,61,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",&,&,CCONJ,&_CCONJ
35,2019-07-24,1,62,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",amp,amp,PROPN,amp_PROPN
35,2019-07-24,1,63,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",",",",",PUNCT,",_PUNCT"
35,2019-07-24,1,64,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",Andrew,Andrew,PROPN,Andrew_PROPN
35,2019-07-24,1,65,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",W,W,PROPN,W_PROPN
35,2019-07-24,1,66,"Why didn’t Robert Mueller &amp, his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Lyin’ &amp, Leakin’ James Comey, Lisa Page and her Psycho lover, Peter S, Andy McCabe, the beautiful Ohr family, Fusion GPS, and many more,  including HIMSELF &amp, Andrew W?",?,?,PUNCT,?_PUNCT
36,2020-05-07,1,1,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",Today,today,NOUN,today_NOUN
36,2020-05-07,1,2,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",",",",",PUNCT,",_PUNCT"
36,2020-05-07,1,3,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",@FLOTUS,@FLOTUS,PROPN,@FLOTUS_PROPN
36,2020-05-07,1,4,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",celebrates,celebrate,VERB,celebrate_VERB
36,2020-05-07,1,5,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",the,the,DET,the_DET
36,2020-05-07,1,6,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",two,two,NUM,two_NUM
36,2020-05-07,1,7,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",year,year,NOUN,year_NOUN
36,2020-05-07,1,8,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",anniversary,anniversary,NOUN,anniversary_NOUN
36,2020-05-07,1,9,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",of,of,ADP,of_ADP
36,2020-05-07,1,10,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",#,#,SYM,#_SYM
36,2020-05-07,1,11,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",BeBest,BeBest,PROPN,BeBest_PROPN
36,2020-05-07,1,12,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",",",",",PUNCT,",_PUNCT"
36,2020-05-07,1,13,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",her,her,PRON,her_PRON
36,2020-05-07,1,14,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",initiative,initiative,NOUN,initiative_NOUN
36,2020-05-07,1,15,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",dedicated,dedicate,VERB,dedicate_VERB
36,2020-05-07,1,16,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",to,to,ADP,to_ADP
36,2020-05-07,1,17,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",bringing,bring,VERB,bring_VERB
36,2020-05-07,1,18,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",awareness,awareness,NOUN,awareness_NOUN
36,2020-05-07,1,19,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",to,to,ADP,to_ADP
36,2020-05-07,1,20,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",issues,issue,NOUN,issue_NOUN
36,2020-05-07,1,21,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",that,that,PRON,that_PRON
36,2020-05-07,1,22,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",impact,impact,VERB,impact_VERB
36,2020-05-07,1,23,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",the,the,DET,the_DET
36,2020-05-07,1,24,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",lives,life,NOUN,life_NOUN
36,2020-05-07,1,25,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",of,of,ADP,of_ADP
36,2020-05-07,1,26,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",children,child,NOUN,child_NOUN
36,2020-05-07,1,27,"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children.",.,.,PUNCT,._PUNCT
36,2020-05-07,2,1,"Congratulations, and thank you!",Congratulations,congratulation,NOUN,congratulation_NOUN
36,2020-05-07,2,2,"Congratulations, and thank you!",",",",",PUNCT,",_PUNCT"
36,2020-05-07,2,3,"Congratulations, and thank you!",and,and,CCONJ,and_CCONJ
36,2020-05-07,2,4,"Congratulations, and thank you!",thank,thank,VERB,thank_VERB
36,2020-05-07,2,5,"Congratulations, and thank you!",you,you,PRON,you_PRON
36,2020-05-07,2,6,"Congratulations, and thank you!",!,!,PUNCT,!_PUNCT
36,2020-05-07,3,1,https://t.co/3jM5GfSvfg https://t.co/dvh1MnzcFK,https://t.co/3jM5GfSvfg,https://t.co/3jM5GfSvfg,PROPN,https://t.co/3jM5GfSvfg_PROPN
36,2020-05-07,3,2,https://t.co/3jM5GfSvfg https://t.co/dvh1MnzcFK,https://t.co/dvh1MnzcFK,https://t.co/dvh1MnzcFK,PROPN,https://t.co/dvh1MnzcFK_PROPN
37,2017-05-20,1,1,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES...",Thank,thank,VERB,thank_VERB
37,2017-05-20,1,2,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES...",you,you,PRON,you_PRON
37,2017-05-20,1,3,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES...",to,to,ADP,to_ADP
37,2017-05-20,1,4,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES...",the,the,DET,the_DET
37,2017-05-20,1,5,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES...",BRAVE,BRAVE,PROPN,BRAVE_PROPN
37,2017-05-20,1,6,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES...",servicemen,servicemen,PROPN,servicemen_PROPN
37,2017-05-20,1,7,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES...",&,&,CCONJ,&_CCONJ
37,2017-05-20,1,8,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES...",amp,amp,PROPN,amp_PROPN
37,2017-05-20,1,9,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES...",",",",",PUNCT,",_PUNCT"
37,2017-05-20,1,10,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES...",women,woman,NOUN,woman_NOUN
37,2017-05-20,1,11,"Thank you to the BRAVE servicemen &amp, women who have served, and continue to serve the United States- our true HEROES...",who,who,PRON,who_PRON
